listing_id,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude,collected
6733,1170219,6406830,Entire home/apt,Manhattan,Kips Bay,7,5,3,1,1,205,3,40.74269,-73.98143,40:20.0
6734,1170242,6406930,Private room,Brooklyn,Williamsburg,7,5,2,1,1,82,7,40.708349,-73.950791,37:50.2
6735,1170261,6407060,Private room,Manhattan,Harlem,17,4.5,2,1,1,81,4,40.817905,-73.935843,20:54.6
6736,1170268,6407125,Entire home/apt,Brooklyn,Bushwick,19,4.5,5,2,1,199,1,40.697764,-73.90939,57:42.4
6737,1170269,2004453,Entire home/apt,Queens,Long Island City,44,4,3,1,1,88,1,40.755764,-73.929528,03:03.9
6738,1170401,3859863,Entire home/apt,Manhattan,Lower East Side,4,4.5,4,1,1,229,4,40.718539,-73.989857,04:48.0
6739,1170533,6408657,Private room,Manhattan,West Village,67,4.5,2,1,1,140,1,40.732058,-74.002589,42:05.9
6740,1170656,6408331,Private room,Brooklyn,Fort Greene,9,4.5,2,1,1,88,4,40.688888,-73.977871,00:26.7
6741,1170685,6154819,Private room,Manhattan,East Village,40,5,2,1,1,175,2,40.728457,-73.979174,22:43.3
6742,1170712,2316267,Private room,Brooklyn,Williamsburg,14,4.5,1,1,1,117,1,40.707705,-73.95101,06:51.6
6743,1170775,4327135,Entire home/apt,Manhattan,Chelsea,6,4.5,2,1,1,175,1,40.744509,-73.995087,31:34.9
6744,1170887,6408950,Entire home/apt,Queens,Ridgewood,0,,6,3,2,316,7,40.692721,-73.90258,58:05.5
6745,1171242,3599539,Private room,Queens,Ridgewood,5,4.5,1,1,1,62,1,40.709048,-73.911191,36:00.6
6746,1171259,3571277,Entire home/apt,Manhattan,Financial District,1,2.5,5,2,1,585,1,40.707307,-74.008309,59:36.0
6747,1171342,970776,Entire home/apt,Manhattan,West Village,47,5,2,1,1,222,2,40.736405,-74.005024,12:44.8
6748,1171445,5986733,Shared room,Brooklyn,Bedford-Stuyvesant,47,4,5,1,1,136,2,40.686209,-73.953199,43:46.7
6749,1171569,6413920,Entire home/apt,Manhattan,Upper East Side,2,4.5,3,1,1,222,4,40.782272,-73.945932,44:10.7
6750,1171581,6414296,Entire home/apt,Manhattan,Hell's Kitchen,0,,4,2,1,1170,1,40.759301,-73.991435,45:02.9
6751,1171635,1127276,Entire home/apt,Manhattan,Kips Bay,49,5,2,0,1,140,1,40.743159,-73.979548,23:31.2
6752,1171674,6414916,Entire home/apt,Manhattan,Greenwich Village,11,5,2,1,1,263,2,40.730203,-74.001652,33:09.3
6753,1171830,4316084,Entire home/apt,Manhattan,West Village,5,5,5,1,1,333,1,40.732073,-74.001563,10:01.8
6754,1171955,4922378,Entire home/apt,Manhattan,Midtown,3,4.5,3,1,1,246,7,40.745681,-73.983214,33:50.4
6755,1173097,2364736,Entire home/apt,Brooklyn,Boerum Hill,9,4.5,3,1,1,174,2,40.68699,-73.982296,59:33.5
6756,1173682,156734,Entire home/apt,Manhattan,Lower East Side,6,4,4,1,1,246,5,40.719293,-73.983825,17:54.2
6757,1173886,2980990,Private room,Brooklyn,Bedford-Stuyvesant,2,3.5,3,1,2,146,7,40.680397,-73.918441,50:35.5
6758,1173964,6425061,Entire home/apt,Manhattan,Chinatown,14,4,2,1,1,159,4,40.71546,-73.992732,22:16.0
6759,1174511,1455419,Private room,Brooklyn,Crown Heights,1,5,2,1,1,35,7,40.672279,-73.934504,16:03.2
6760,1174534,6428443,Private room,Staten Island,St. George,0,,2,1,1,80,2,40.645892,-74.083667,40:41.3
6761,1174711,241639,Entire home/apt,Brooklyn,Fort Greene,8,4.5,3,1,1,174,3,40.689724,-73.97885,42:23.6
6762,1174824,458021,Private room,Manhattan,Little Italy,8,5,2,1,1,129,2,40.719745,-73.995498,26:17.9
6763,1174830,6430044,Private room,Manhattan,Chelsea,63,4,2,1,1.5,105,1,40.751023,-73.99745,55:58.3
6764,1174944,5189987,Entire home/apt,Manhattan,SoHo,4,5,4,1,1,257,2,40.725199,-74.002787,48:24.4
6765,1174989,6430603,Entire home/apt,Brooklyn,Flatbush,18,4.5,3,1,1.5,117,4,40.642596,-73.960655,27:37.9
6766,1175028,948478,Entire home/apt,Manhattan,Gramercy,20,4,4,1,1,217,6,40.736323,-73.982343,38:59.4
6767,1175101,6431200,Entire home/apt,Manhattan,Morningside Heights,26,4.5,5,1,1,269,2,40.804167,-73.965956,11:34.8
6768,1175135,6431474,Entire home/apt,Manhattan,Upper West Side,5,4.5,2,1,1,173,3,40.77949,-73.979569,13:41.9
6769,1175150,5036056,Entire home/apt,Manhattan,Upper East Side,29,4.5,3,1,1,216,4,40.775934,-73.954943,28:36.1
6770,1175173,6431620,Private room,Queens,Astoria,0,,1,1,1,129,1,40.7723,-73.924029,25:17.1
6771,1175304,6423176,Entire home/apt,Queens,Jamaica,0,,4,2,1.5,174,1,40.712147,-73.784854,50:44.5
6772,1175400,5536387,Private room,Brooklyn,Williamsburg,11,5,2,1,1,94,4,40.717577,-73.950261,58:30.6
6773,1176722,2372425,Private room,Brooklyn,Carroll Gardens,4,4.5,2,1,1,94,2,40.684927,-73.990461,35:14.5
6774,1177099,6440424,Private room,Brooklyn,Bushwick,1,5,2,1,1,94,1,40.699021,-73.921868,04:31.3
6775,1177156,6440671,Entire home/apt,Manhattan,Gramercy,8,5,4,1,1,216,2,40.735665,-73.981237,47:20.6
6776,1177169,6440368,Private room,Brooklyn,Williamsburg,8,4.5,2,1,1.5,117,1,40.713537,-73.938024,59:27.0
6777,1177537,6442716,Entire home/apt,Manhattan,East Village,6,5,5,2,1,614,1,40.725644,-73.985227,29:11.8
6778,1177638,6336930,Entire home/apt,Brooklyn,Clinton Hill,18,5,4,1,1,198,3,40.685919,-73.967386,15:46.6
6779,1177725,6443617,Entire home/apt,Brooklyn,Bedford-Stuyvesant,20,4.5,4,1,1,117,2,40.679121,-73.952624,45:56.0
6780,1177942,1217923,Entire home/apt,Brooklyn,Bedford-Stuyvesant,9,4,12,4,,174,3,40.681151,-73.955014,26:53.2
6781,1177971,6444977,Shared room,Manhattan,Midtown,26,4.5,2,1,1,99,1,40.745416,-73.982046,54:27.4
6782,1178173,6445962,Entire home/apt,Manhattan,Harlem,6,4,4,2,1,263,3,40.806554,-73.953843,11:51.7
6783,1178231,6445684,Entire home/apt,Brooklyn,Canarsie,24,5,4,1,1,117,1,40.642983,-73.89035,15:49.4
6784,1178389,6447462,Entire home/apt,Manhattan,Washington Heights,6,3.5,2,1,1,82,6,40.850601,-73.940228,50:55.0
6785,1179080,607632,Entire home/apt,Manhattan,Theater District,48,5,4,1,1,292,1,40.757477,-73.983691,03:59.9
6786,1179498,1300381,Entire home/apt,Queens,Astoria,6,5,4,1,1,199,2,40.764301,-73.9248,06:15.4
6787,1179533,2428253,Private room,Brooklyn,Carroll Gardens,24,5,2,1,1,117,5,40.683887,-73.994376,07:45.6
6788,1179554,901957,Entire home/apt,Manhattan,Greenwich Village,9,5,2,1,1,233,3,40.728554,-73.999418,58:26.9
6789,1179578,6453342,Entire home/apt,Staten Island,St. George,1,,5,3,2,154,7,40.638962,-74.083642,56:39.1
6790,1179705,1730728,Entire home/apt,Brooklyn,Williamsburg,15,4.5,4,1,1,168,1,40.716443,-73.965414,45:20.0
6791,1179794,831944,Entire home/apt,Brooklyn,Sunset Park,10,4.5,2,1,1,198,3,40.655403,-74.015733,30:03.9
6792,1179938,3310934,Entire home/apt,Manhattan,West Village,0,,2,1,1,209,5,40.733179,-74.004193,51:09.1
6793,1180308,6457237,Private room,Manhattan,Financial District,10,4.5,2,1,1,139,1,40.705766,-74.007528,40:54.6
6794,1180473,6458347,Entire home/apt,Manhattan,Chelsea,3,5,2,1,1,269,4,40.742558,-74.003044,45:26.0
6795,1180537,6030235,Entire home/apt,Manhattan,Lower East Side,11,5,2,1,1,170,2,40.716455,-73.97656,20:47.6
6796,1180618,6459215,Entire home/apt,Manhattan,Upper East Side,6,5,2,1,1,152,14,40.768414,-73.95213,08:54.9
6797,1180670,5912445,Entire home/apt,Queens,Forest Hills,1,3.5,2,1,1,163,1,40.720597,-73.842813,23:18.2
6798,1181816,1982425,Private room,Manhattan,Hell's Kitchen,11,4,2,1,1,129,3,40.755565,-73.993896,15:55.7
6799,1182186,357533,Entire home/apt,Manhattan,Harlem,20,5,2,0,1,176,5,40.805701,-73.955365,47:21.0
6800,1182187,6467086,Private room,Manhattan,Chelsea,6,5,2,1,1,147,2,40.748026,-74.000483,52:26.0
6801,1182189,2987524,Entire home/apt,Manhattan,Greenwich Village,2,5,2,1,1,323,5,40.733248,-73.997467,01:05.1
6802,1182275,5271683,Entire home/apt,Manhattan,Theater District,2,5,2,1,1.5,491,4,40.758394,-73.986637,38:29.7
6803,1182403,31622,Entire home/apt,Manhattan,Lower East Side,2,4.5,2,1,1,146,4,40.71897,-73.991592,34:28.9
6804,1182445,3306459,Private room,Manhattan,Morningside Heights,0,,1,1,1,82,7,40.816496,-73.960201,01:08.5
6805,1182484,6468325,Private room,Manhattan,Upper East Side,35,5,2,1,1,175,1,40.781044,-73.947733,41:21.8
6806,1182500,3519811,Entire home/apt,Manhattan,Greenwich Village,3,4,4,2,1,291,7,40.727967,-73.999646,01:16.5
6807,1182844,6470443,Entire home/apt,Manhattan,Hell's Kitchen,2,5,2,1,1,233,1,40.766356,-73.985498,36:27.5
6808,1182996,6471345,Private room,Queens,Astoria,57,5,2,1,1,111,2,40.76748,-73.928423,41:33.9
6809,1183005,6471326,Private room,Brooklyn,East Flatbush,0,,1,1,1,104,1,40.645132,-73.949443,27:02.8
6810,1183172,6436296,Entire home/apt,Brooklyn,Prospect Heights,42,5,2,1,1,158,4,40.67839,-73.966225,39:48.7
6811,1183236,6472794,Private room,Queens,Sunnyside,0,,1,1,1,111,1,40.7494,-73.914356,26:44.3
6812,1183257,6472973,Entire home/apt,Manhattan,West Village,2,4.5,1,0,1,269,4,40.739005,-74.007693,07:59.0
6813,1183567,6474218,Entire home/apt,Manhattan,SoHo,16,5,4,1,1,267,1,40.725763,-74.00263,45:55.3
6814,1183620,4358407,Entire home/apt,Manhattan,Lower East Side,33,4.5,6,2,1,350,3,40.714578,-73.98927,15:31.2
6815,1183628,732985,Entire home/apt,Manhattan,West Village,7,5,2,1,1,263,1,40.738928,-74.001175,57:38.8
6816,1183632,3431408,Entire home/apt,Brooklyn,Williamsburg,4,5,6,3,2,556,3,40.711836,-73.964648,19:12.1
6817,1184398,4590116,Entire home/apt,Manhattan,Harlem,10,5,6,2,1,263,3,40.830256,-73.940143,08:15.5
6818,1184848,3126013,Entire home/apt,Manhattan,Chelsea,20,4.5,2,1,1,233,1,40.750698,-73.996669,50:03.1
6819,1185060,78127,Private room,Brooklyn,Greenpoint,149,4.5,1,1,1,70,3,40.733275,-73.955718,01:31.0
